date,week,name,predicted_tempreature
2020-03-24,13,Neukölln,7.59
2020-03-25,13,Neukölln,7.7
2020-03-26,13,Neukölln,7.83
2020-03-27,13,Neukölln,7.92
2020-03-28,13,Neukölln,7.97
2020-03-29,13,Neukölln,8.18
2020-03-30,14,Neukölln,8.42
2020-03-31,14,Neukölln,8.55
2020-04-01,14,Neukölln,8.67
2020-04-02,14,Neukölln,8.8
2020-04-03,14,Neukölln,8.91
2020-04-04,14,Neukölln,8.98
2020-04-05,14,Neukölln,9.21
2020-04-06,15,Neukölln,9.46
2020-04-07,15,Neukölln,9.61
2020-04-08,15,Neukölln,9.76
2020-04-09,15,Neukölln,9.91
2020-04-10,15,Neukölln,10.04
2020-04-11,15,Neukölln,10.13
2020-04-12,15,Neukölln,10.38
2020-04-13,16,Neukölln,10.66
2020-04-14,16,Neukölln,10.82
2020-04-15,16,Neukölln,10.99
2020-04-16,16,Neukölln,11.16
2020-04-17,16,Neukölln,11.3
2020-04-18,16,Neukölln,11.41
2020-04-19,16,Neukölln,11.66
2020-04-20,17,Neukölln,11.95
2020-04-21,17,Neukölln,12.12
2020-04-22,17,Neukölln,12.29
2020-04-23,17,Neukölln,12.46
2020-04-24,17,Neukölln,12.61
2020-04-25,17,Neukölln,12.71
2020-04-26,17,Neukölln,12.96
2020-04-27,18,Neukölln,13.24
2020-04-28,18,Neukölln,13.4
2020-04-29,18,Neukölln,13.56
2020-04-30,18,Neukölln,13.72
2020-05-01,18,Neukölln,13.86
2020-05-02,18,Neukölln,13.94
2020-05-03,18,Neukölln,14.18
2020-05-04,19,Neukölln,14.44
2020-05-05,19,Neukölln,14.59
2020-05-06,19,Neukölln,14.73
2020-05-07,19,Neukölln,14.87
2020-05-08,19,Neukölln,14.99
2020-05-09,19,Neukölln,15.06
2020-05-10,19,Neukölln,15.27
2020-05-11,20,Neukölln,15.52
2020-05-12,20,Neukölln,15.65
2020-05-13,20,Neukölln,15.77
2020-05-14,20,Neukölln,15.89
2020-05-15,20,Neukölln,15.99
2020-05-16,20,Neukölln,16.04
2020-05-17,20,Neukölln,16.24
2020-05-18,21,Neukölln,16.47
2020-05-19,21,Neukölln,16.59
2020-05-20,21,Neukölln,16.69
2020-05-21,21,Neukölln,16.81
2020-05-22,21,Neukölln,16.89
2020-05-23,21,Neukölln,16.93
2020-05-24,21,Neukölln,17.12
2020-05-25,22,Neukölln,17.34
2020-05-26,22,Neukölln,17.45
2020-05-27,22,Neukölln,17.54
2020-05-28,22,Neukölln,17.65
2020-05-29,22,Neukölln,17.73
2020-05-30,22,Neukölln,17.76
2020-05-31,22,Neukölln,17.94
2020-06-01,23,Neukölln,18.15
2020-06-02,23,Neukölln,18.25
2020-06-03,23,Neukölln,18.34
2020-06-04,23,Neukölln,18.44
2020-06-05,23,Neukölln,18.5
2020-06-06,23,Neukölln,18.52
2020-06-07,23,Neukölln,18.7
2020-06-08,24,Neukölln,18.89
2020-06-09,24,Neukölln,18.97
2020-06-10,24,Neukölln,19.05
2020-06-11,24,Neukölln,19.12
2020-06-12,24,Neukölln,19.17
2020-06-13,24,Neukölln,19.17
2020-06-14,24,Neukölln,19.32
2020-06-15,25,Neukölln,19.49
2020-06-16,25,Neukölln,19.55
2020-06-17,25,Neukölln,19.59
2020-06-18,25,Neukölln,19.65
2020-06-19,25,Neukölln,19.67
2020-06-20,25,Neukölln,19.64
2020-06-21,25,Neukölln,19.76
2020-06-22,26,Neukölln,19.91
2020-06-23,26,Neukölln,19.94
2020-06-24,26,Neukölln,19.97
2020-06-25,26,Neukölln,20.0
2020-06-26,26,Neukölln,20.01
2020-06-27,26,Neukölln,19.96
2020-06-28,26,Neukölln,20.07
2020-06-29,27,Neukölln,20.21
2020-06-30,27,Neukölln,20.24
2020-07-01,27,Neukölln,20.26
2020-07-02,27,Neukölln,20.29
2020-07-03,27,Neukölln,20.3
2020-07-04,27,Neukölln,20.26
2020-07-05,27,Neukölln,20.38
2020-07-06,28,Neukölln,20.53
2020-07-07,28,Neukölln,20.57
2020-07-08,28,Neukölln,20.6
2020-07-09,28,Neukölln,20.65
2020-07-10,28,Neukölln,20.67
2020-07-11,28,Neukölln,20.66
2020-07-12,28,Neukölln,20.79
2020-07-13,29,Neukölln,20.96
2020-07-14,29,Neukölln,21.02
2020-07-15,29,Neukölln,21.07
2020-07-16,29,Neukölln,21.13
2020-07-17,29,Neukölln,21.17
2020-07-18,29,Neukölln,21.16
2020-07-19,29,Neukölln,21.3
2020-07-20,30,Neukölln,21.47
2020-07-21,30,Neukölln,21.52
2020-07-22,30,Neukölln,21.57
2020-07-23,30,Neukölln,21.62
2020-07-24,30,Neukölln,21.64
2020-07-25,30,Neukölln,21.61
2020-07-26,30,Neukölln,21.73
2020-07-27,31,Neukölln,21.86
2020-07-28,31,Neukölln,21.88
2020-07-29,31,Neukölln,21.89
2020-07-30,31,Neukölln,21.89
2020-07-31,31,Neukölln,21.86
2020-08-01,31,Neukölln,21.78
2020-08-02,31,Neukölln,21.84
2020-08-03,32,Neukölln,21.92
2020-08-04,32,Neukölln,21.88
2020-08-05,32,Neukölln,21.82
2020-08-06,32,Neukölln,21.76
2020-08-07,32,Neukölln,21.67
2020-08-08,32,Neukölln,21.52
2020-08-09,32,Neukölln,21.52
2020-08-10,33,Neukölln,21.54
2020-08-11,33,Neukölln,21.43
2020-08-12,33,Neukölln,21.32
2020-08-13,33,Neukölln,21.21
2020-08-14,33,Neukölln,21.06
2020-08-15,33,Neukölln,20.86
2020-08-16,33,Neukölln,20.81
2020-08-17,34,Neukölln,20.78
2020-08-18,34,Neukölln,20.64
2020-08-19,34,Neukölln,20.48
2020-08-20,34,Neukölln,20.34
2020-08-21,34,Neukölln,20.16
2020-08-22,34,Neukölln,19.93
2020-08-23,34,Neukölln,19.86
2020-08-24,35,Neukölln,19.81
2020-08-25,35,Neukölln,19.65
2020-08-26,35,Neukölln,19.49
2020-08-27,35,Neukölln,19.33
2020-08-28,35,Neukölln,19.14
2020-08-29,35,Neukölln,18.91
2020-08-30,35,Neukölln,18.83
2020-08-31,36,Neukölln,18.79
2020-09-01,36,Neukölln,18.63
2020-09-02,36,Neukölln,18.46
2020-09-03,36,Neukölln,18.31
2020-09-04,36,Neukölln,18.12
2020-09-05,36,Neukölln,17.9
2020-09-06,36,Neukölln,17.83
2020-09-07,37,Neukölln,17.78
2020-09-08,37,Neukölln,17.63
2020-09-09,37,Neukölln,17.47
2020-09-10,37,Neukölln,17.32
2020-09-11,37,Neukölln,17.15
2020-09-12,37,Neukölln,16.93
2020-09-13,37,Neukölln,16.86
2020-09-14,38,Neukölln,16.82
2020-09-15,38,Neukölln,16.67
2020-09-16,38,Neukölln,16.51
2020-09-17,38,Neukölln,16.36
2020-09-18,38,Neukölln,16.18
2020-09-19,38,Neukölln,15.96
2020-09-20,38,Neukölln,15.89
2020-09-21,39,Neukölln,15.84
2020-09-22,39,Neukölln,15.69
2020-09-23,39,Neukölln,15.52
2020-09-24,39,Neukölln,15.36
2020-09-25,39,Neukölln,15.17
2020-09-26,39,Neukölln,14.94
2020-09-27,39,Neukölln,14.86
2020-09-28,40,Neukölln,14.8
2020-09-29,40,Neukölln,14.63
2020-09-30,40,Neukölln,14.45
2020-10-01,40,Neukölln,14.27
2020-10-02,40,Neukölln,14.07
2020-10-03,40,Neukölln,13.82
2020-10-04,40,Neukölln,13.72
2020-10-05,41,Neukölln,13.65
2020-10-06,41,Neukölln,13.46
2020-10-07,41,Neukölln,13.27
2020-10-08,41,Neukölln,13.08
2020-10-09,41,Neukölln,12.87
2020-10-10,41,Neukölln,12.61
2020-10-11,41,Neukölln,12.5
2020-10-12,42,Neukölln,12.42
2020-10-13,42,Neukölln,12.23
2020-10-14,42,Neukölln,12.04
2020-10-15,42,Neukölln,11.85
2020-10-16,42,Neukölln,11.64
2020-10-17,42,Neukölln,11.39
2020-10-18,42,Neukölln,11.29
2020-10-19,43,Neukölln,11.21
2020-10-20,43,Neukölln,11.03
2020-10-21,43,Neukölln,10.85
2020-10-22,43,Neukölln,10.67
2020-10-23,43,Neukölln,10.47
2020-10-24,43,Neukölln,10.23
2020-10-25,43,Neukölln,10.14
2020-10-26,44,Neukölln,10.08
2020-10-27,44,Neukölln,9.9
2020-10-28,44,Neukölln,9.73
2020-10-29,44,Neukölln,9.56
2020-10-30,44,Neukölln,9.36
2020-10-31,44,Neukölln,9.12
2020-11-01,44,Neukölln,9.04
2020-11-02,45,Neukölln,8.98
2020-11-03,45,Neukölln,8.81
2020-11-04,45,Neukölln,8.63
2020-11-05,45,Neukölln,8.45
2020-11-06,45,Neukölln,8.25
2020-11-07,45,Neukölln,8.0
2020-11-08,45,Neukölln,7.91
2020-11-09,46,Neukölln,7.84
2020-11-10,46,Neukölln,7.66
2020-11-11,46,Neukölln,7.47
2020-11-12,46,Neukölln,7.28
2020-11-13,46,Neukölln,7.07
2020-11-14,46,Neukölln,6.81
2020-11-15,46,Neukölln,6.71
2020-11-16,47,Neukölln,6.64
2020-11-17,47,Neukölln,6.45
2020-11-18,47,Neukölln,6.26
2020-11-19,47,Neukölln,6.09
2020-11-20,47,Neukölln,5.88
2020-11-21,47,Neukölln,5.64
2020-11-22,47,Neukölln,5.55
2020-11-23,48,Neukölln,5.5
2020-11-24,48,Neukölln,5.34
2020-11-25,48,Neukölln,5.18
2020-11-26,48,Neukölln,5.03
2020-11-27,48,Neukölln,4.87
2020-11-28,48,Neukölln,4.66
2020-11-29,48,Neukölln,4.62
2020-11-30,49,Neukölln,4.61
2020-12-01,49,Neukölln,4.5
2020-12-02,49,Neukölln,4.39
2020-12-03,49,Neukölln,4.29
2020-12-04,49,Neukölln,4.17
2020-12-05,49,Neukölln,4.01
2020-12-06,49,Neukölln,4.01
2020-12-07,50,Neukölln,4.05
2020-12-08,50,Neukölln,3.97
2020-12-09,50,Neukölln,3.9
2020-12-10,50,Neukölln,3.83
2020-12-11,50,Neukölln,3.74
2020-12-12,50,Neukölln,3.6
2020-12-13,50,Neukölln,3.62
2020-12-14,51,Neukölln,3.67
2020-12-15,51,Neukölln,3.6
2020-12-16,51,Neukölln,3.53
2020-12-17,51,Neukölln,3.46
2020-12-18,51,Neukölln,3.36
2020-12-19,51,Neukölln,3.21
2020-12-20,51,Neukölln,3.22
2020-12-21,52,Neukölln,3.25
2020-12-22,52,Neukölln,3.17
2020-12-23,52,Neukölln,3.08
2020-12-24,52,Neukölln,2.99
2020-12-25,52,Neukölln,2.87
2020-12-26,52,Neukölln,2.71
2020-12-27,52,Neukölln,2.7
2020-12-28,53,Neukölln,2.72
2020-12-29,53,Neukölln,2.63
2020-12-30,53,Neukölln,2.53
2020-12-31,53,Neukölln,2.44
2021-01-01,53,Neukölln,2.33
2021-01-02,53,Neukölln,2.18
2021-01-03,53,Neukölln,2.19
2021-01-04,1,Neukölln,2.23
2021-01-05,1,Neukölln,2.16
2021-01-06,1,Neukölln,2.1
2021-01-07,1,Neukölln,2.05
2021-01-08,1,Neukölln,1.98
2021-01-09,1,Neukölln,1.87
2021-01-10,1,Neukölln,1.93
2021-01-11,2,Neukölln,2.02
2021-01-12,2,Neukölln,2.01
2021-01-13,2,Neukölln,2.0
2021-01-14,2,Neukölln,2.0
2021-01-15,2,Neukölln,1.99
2021-01-16,2,Neukölln,1.93
2021-01-17,2,Neukölln,2.04
2021-01-18,3,Neukölln,2.18
2021-01-19,3,Neukölln,2.21
2021-01-20,3,Neukölln,2.23
2021-01-21,3,Neukölln,2.27
2021-01-22,3,Neukölln,2.28
2021-01-23,3,Neukölln,2.25
2021-01-24,3,Neukölln,2.37
2021-01-25,4,Neukölln,2.52
2021-01-26,4,Neukölln,2.56
2021-01-27,4,Neukölln,2.58
2021-01-28,4,Neukölln,2.62
2021-01-29,4,Neukölln,2.62
2021-01-30,4,Neukölln,2.57
2021-01-31,4,Neukölln,2.67
2021-02-01,5,Neukölln,2.8
2021-02-02,5,Neukölln,2.81
2021-02-03,5,Neukölln,2.82
2021-02-04,5,Neukölln,2.83
2021-02-05,5,Neukölln,2.81
2021-02-06,5,Neukölln,2.74
2021-02-07,5,Neukölln,2.82
2021-02-08,6,Neukölln,2.94
2021-02-09,6,Neukölln,2.94
2021-02-10,6,Neukölln,2.93
2021-02-11,6,Neukölln,2.94
2021-02-12,6,Neukölln,2.92
2021-02-13,6,Neukölln,2.86
2021-02-14,6,Neukölln,2.96
2021-02-15,7,Neukölln,3.09
2021-02-16,7,Neukölln,3.11
2021-02-17,7,Neukölln,3.14
2021-02-18,7,Neukölln,3.18
2021-02-19,7,Neukölln,3.2
2021-02-20,7,Neukölln,3.19
2021-02-21,7,Neukölln,3.33
2021-02-22,8,Neukölln,3.52
2021-02-23,8,Neukölln,3.59
2021-02-24,8,Neukölln,3.67
2021-02-25,8,Neukölln,3.77
2021-02-26,8,Neukölln,3.85
2021-02-27,8,Neukölln,3.88
2021-02-28,8,Neukölln,4.08
2021-03-01,9,Neukölln,4.31
2021-03-02,9,Neukölln,4.44
2021-03-03,9,Neukölln,4.56
2021-03-04,9,Neukölln,4.7
2021-03-05,9,Neukölln,4.81
2021-03-06,9,Neukölln,4.88
2021-03-07,9,Neukölln,5.1
2021-03-08,10,Neukölln,5.36
2021-03-09,10,Neukölln,5.5
2021-03-10,10,Neukölln,5.63
2021-03-11,10,Neukölln,5.78
2021-03-12,10,Neukölln,5.89
2021-03-13,10,Neukölln,5.96
2021-03-14,10,Neukölln,6.18
2021-03-15,11,Neukölln,6.43
2021-03-16,11,Neukölln,6.56
2021-03-17,11,Neukölln,6.69
2021-03-18,11,Neukölln,6.82
2021-03-19,11,Neukölln,6.92
2021-03-20,11,Neukölln,6.97
2021-03-21,11,Neukölln,7.18
2021-03-22,12,Neukölln,7.41
2021-03-23,12,Neukölln,7.53
2021-03-24,12,Neukölln,7.65
2021-03-25,12,Neukölln,7.77
2021-03-26,12,Neukölln,7.87
2021-03-27,12,Neukölln,7.92
2021-03-28,12,Neukölln,8.12
2021-03-29,13,Neukölln,8.36
2021-03-30,13,Neukölln,8.48
2021-03-31,13,Neukölln,8.6
2021-04-01,13,Neukölln,8.74
2021-04-02,13,Neukölln,8.84
2021-04-03,13,Neukölln,8.91
2021-04-04,13,Neukölln,9.13
2021-04-05,14,Neukölln,9.38
2021-04-06,14,Neukölln,9.52
2021-04-07,14,Neukölln,9.66
2021-04-08,14,Neukölln,9.82
2021-04-09,14,Neukölln,9.95
2021-04-10,14,Neukölln,10.03
2021-04-11,14,Neukölln,10.27
2021-04-12,15,Neukölln,10.55
2021-04-13,15,Neukölln,10.71
2021-04-14,15,Neukölln,10.87
2021-04-15,15,Neukölln,11.04
2021-04-16,15,Neukölln,11.19
2021-04-17,15,Neukölln,11.29
2021-04-18,15,Neukölln,11.54
2021-04-19,16,Neukölln,11.83
2021-04-20,16,Neukölln,12.0
2021-04-21,16,Neukölln,12.17
2021-04-22,16,Neukölln,12.34
2021-04-23,16,Neukölln,12.49
2021-04-24,16,Neukölln,12.59
2021-04-25,16,Neukölln,12.84
2021-04-26,17,Neukölln,13.12
2021-04-27,17,Neukölln,13.29
2021-04-28,17,Neukölln,13.45
2021-04-29,17,Neukölln,13.62
2021-04-30,17,Neukölln,13.75
2021-05-01,17,Neukölln,13.84
2021-05-02,17,Neukölln,14.08
2021-05-03,18,Neukölln,14.35
2021-05-04,18,Neukölln,14.5
2021-05-05,18,Neukölln,14.64
2021-05-06,18,Neukölln,14.79
2021-05-07,18,Neukölln,14.91
2021-05-08,18,Neukölln,14.98
2021-05-09,18,Neukölln,15.2
2021-05-10,19,Neukölln,15.45
2021-05-11,19,Neukölln,15.58
2021-05-12,19,Neukölln,15.71
2021-05-13,19,Neukölln,15.83
2021-05-14,19,Neukölln,15.93
2021-05-15,19,Neukölln,15.99
2021-05-16,19,Neukölln,16.19
2021-05-17,20,Neukölln,16.42
2021-05-18,20,Neukölln,16.54
2021-05-19,20,Neukölln,16.65
2021-05-20,20,Neukölln,16.76
2021-05-21,20,Neukölln,16.85
2021-05-22,20,Neukölln,16.89
2021-05-23,20,Neukölln,17.08
2021-05-24,21,Neukölln,17.3
2021-05-25,21,Neukölln,17.41
2021-05-26,21,Neukölln,17.51
2021-05-27,21,Neukölln,17.62
2021-05-28,21,Neukölln,17.7
2021-05-29,21,Neukölln,17.73
2021-05-30,21,Neukölln,17.91
2021-05-31,22,Neukölln,18.13
2021-06-01,22,Neukölln,18.22
2021-06-02,22,Neukölln,18.32
2021-06-03,22,Neukölln,18.42
2021-06-04,22,Neukölln,18.48
2021-06-05,22,Neukölln,18.51
2021-06-06,22,Neukölln,18.68
2021-06-07,23,Neukölln,18.88
2021-06-08,23,Neukölln,18.97
2021-06-09,23,Neukölln,19.04
2021-06-10,23,Neukölln,19.12
2021-06-11,23,Neukölln,19.18
2021-06-12,23,Neukölln,19.18
2021-06-13,23,Neukölln,19.33
2021-06-14,24,Neukölln,19.51
2021-06-15,24,Neukölln,19.57
2021-06-16,24,Neukölln,19.62
2021-06-17,24,Neukölln,19.68
2021-06-18,24,Neukölln,19.71
2021-06-19,24,Neukölln,19.68
2021-06-20,24,Neukölln,19.81
2021-06-21,25,Neukölln,19.96
2021-06-22,25,Neukölln,20.0
2021-06-23,25,Neukölln,20.03
2021-06-24,25,Neukölln,20.06
2021-06-25,25,Neukölln,20.07
2021-06-26,25,Neukölln,20.03
2021-06-27,25,Neukölln,20.14
2021-06-28,26,Neukölln,20.27
2021-06-29,26,Neukölln,20.3
2021-06-30,26,Neukölln,20.32
2021-07-01,26,Neukölln,20.35
2021-07-02,26,Neukölln,20.35
2021-07-03,26,Neukölln,20.31
2021-07-04,26,Neukölln,20.43
2021-07-05,27,Neukölln,20.58
2021-07-06,27,Neukölln,20.61
2021-07-07,27,Neukölln,20.65
2021-07-08,27,Neukölln,20.69
2021-07-09,27,Neukölln,20.71
2021-07-10,27,Neukölln,20.69
2021-07-11,27,Neukölln,20.82
2021-07-12,28,Neukölln,20.99
2021-07-13,28,Neukölln,21.04
2021-07-14,28,Neukölln,21.09
2021-07-15,28,Neukölln,21.15
2021-07-16,28,Neukölln,21.19
2021-07-17,28,Neukölln,21.18
2021-07-18,28,Neukölln,21.32
2021-07-19,29,Neukölln,21.49
2021-07-20,29,Neukölln,21.55
2021-07-21,29,Neukölln,21.6
2021-07-22,29,Neukölln,21.66
2021-07-23,29,Neukölln,21.68
2021-07-24,29,Neukölln,21.66
2021-07-25,29,Neukölln,21.78
2021-07-26,30,Neukölln,21.93
2021-07-27,30,Neukölln,21.95
2021-07-28,30,Neukölln,21.97
2021-07-29,30,Neukölln,21.98
2021-07-30,30,Neukölln,21.96
2021-07-31,30,Neukölln,21.89
2021-08-01,30,Neukölln,21.96
2021-08-02,31,Neukölln,22.05
2021-08-03,31,Neukölln,22.02
2021-08-04,31,Neukölln,21.98
2021-08-05,31,Neukölln,21.93
2021-08-06,31,Neukölln,21.85
2021-08-07,31,Neukölln,21.71
2021-08-08,31,Neukölln,21.72
2021-08-09,32,Neukölln,21.75
2021-08-10,32,Neukölln,21.66
2021-08-11,32,Neukölln,21.55
2021-08-12,32,Neukölln,21.45
2021-08-13,32,Neukölln,21.31
2021-08-14,32,Neukölln,21.11
2021-08-15,32,Neukölln,21.07
2021-08-16,33,Neukölln,21.05
2021-08-17,33,Neukölln,20.91
2021-08-18,33,Neukölln,20.76
2021-08-19,33,Neukölln,20.62
2021-08-20,33,Neukölln,20.44
2021-08-21,33,Neukölln,20.22
2021-08-22,33,Neukölln,20.15
2021-08-23,34,Neukölln,20.11
2021-08-24,34,Neukölln,19.95
2021-08-25,34,Neukölln,19.78
2021-08-26,34,Neukölln,19.62
2021-08-27,34,Neukölln,19.44
2021-08-28,34,Neukölln,19.21
2021-08-29,34,Neukölln,19.13
2021-08-30,35,Neukölln,19.08
2021-08-31,35,Neukölln,18.92
2021-09-01,35,Neukölln,18.76
2021-09-02,35,Neukölln,18.6
2021-09-03,35,Neukölln,18.42
2021-09-04,35,Neukölln,18.19
2021-09-05,35,Neukölln,18.12
2021-09-06,36,Neukölln,18.07
2021-09-07,36,Neukölln,17.92
2021-09-08,36,Neukölln,17.76
2021-09-09,36,Neukölln,17.61
2021-09-10,36,Neukölln,17.43
2021-09-11,36,Neukölln,17.21
2021-09-12,36,Neukölln,17.14
2021-09-13,37,Neukölln,17.1
2021-09-14,37,Neukölln,16.95
2021-09-15,37,Neukölln,16.8
2021-09-16,37,Neukölln,16.65
2021-09-17,37,Neukölln,16.47
2021-09-18,37,Neukölln,16.25
2021-09-19,37,Neukölln,16.18
2021-09-20,38,Neukölln,16.13
2021-09-21,38,Neukölln,15.98
2021-09-22,38,Neukölln,15.82
2021-09-23,38,Neukölln,15.66
2021-09-24,38,Neukölln,15.47
2021-09-25,38,Neukölln,15.24
2021-09-26,38,Neukölln,15.16
2021-09-27,39,Neukölln,15.11
2021-09-28,39,Neukölln,14.94
2021-09-29,39,Neukölln,14.76
2021-09-30,39,Neukölln,14.59
2021-10-01,39,Neukölln,14.39
2021-10-02,39,Neukölln,14.14
2021-10-03,39,Neukölln,14.04
2021-10-04,40,Neukölln,13.97
2021-10-05,40,Neukölln,13.79
2021-10-06,40,Neukölln,13.6
2021-10-07,40,Neukölln,13.41
2021-10-08,40,Neukölln,13.2
2021-10-09,40,Neukölln,12.94
2021-10-10,40,Neukölln,12.84
2021-10-11,41,Neukölln,12.76
2021-10-12,41,Neukölln,12.57
2021-10-13,41,Neukölln,12.37
2021-10-14,41,Neukölln,12.19
2021-10-15,41,Neukölln,11.97
2021-10-16,41,Neukölln,11.71
2021-10-17,41,Neukölln,11.61
2021-10-18,42,Neukölln,11.54
2021-10-19,42,Neukölln,11.36
2021-10-20,42,Neukölln,11.17
2021-10-21,42,Neukölln,10.99
2021-10-22,42,Neukölln,10.79
2021-10-23,42,Neukölln,10.54
2021-10-24,42,Neukölln,10.45
2021-10-25,43,Neukölln,10.39
2021-10-26,43,Neukölln,10.21
2021-10-27,43,Neukölln,10.04
2021-10-28,43,Neukölln,9.87
2021-10-29,43,Neukölln,9.67
2021-10-30,43,Neukölln,9.43
2021-10-31,43,Neukölln,9.35
2021-11-01,44,Neukölln,9.29
2021-11-02,44,Neukölln,9.12
2021-11-03,44,Neukölln,8.94
2021-11-04,44,Neukölln,8.77
2021-11-05,44,Neukölln,8.57
2021-11-06,44,Neukölln,8.32
2021-11-07,44,Neukölln,8.23
2021-11-08,45,Neukölln,8.16
2021-11-09,45,Neukölln,7.98
2021-11-10,45,Neukölln,7.79
2021-11-11,45,Neukölln,7.61
2021-11-12,45,Neukölln,7.4
2021-11-13,45,Neukölln,7.14
2021-11-14,45,Neukölln,7.04
2021-11-15,46,Neukölln,6.97
2021-11-16,46,Neukölln,6.78
2021-11-17,46,Neukölln,6.59
2021-11-18,46,Neukölln,6.41
2021-11-19,46,Neukölln,6.2
2021-11-20,46,Neukölln,5.95
2021-11-21,46,Neukölln,5.86
2021-11-22,47,Neukölln,5.8
2021-11-23,47,Neukölln,5.64
2021-11-24,47,Neukölln,5.47
2021-11-25,47,Neukölln,5.32
2021-11-26,47,Neukölln,5.14
2021-11-27,47,Neukölln,4.93
2021-11-28,47,Neukölln,4.88
2021-11-29,48,Neukölln,4.86
2021-11-30,48,Neukölln,4.74
2021-12-01,48,Neukölln,4.62
2021-12-02,48,Neukölln,4.51
2021-12-03,48,Neukölln,4.38
2021-12-04,48,Neukölln,4.22
2021-12-05,48,Neukölln,4.21
2021-12-06,49,Neukölln,4.24
2021-12-07,49,Neukölln,4.16
2021-12-08,49,Neukölln,4.08
2021-12-09,49,Neukölln,4.01
2021-12-10,49,Neukölln,3.92
2021-12-11,49,Neukölln,3.78
2021-12-12,49,Neukölln,3.8
2021-12-13,50,Neukölln,3.84
2021-12-14,50,Neukölln,3.78
2021-12-15,50,Neukölln,3.71
2021-12-16,50,Neukölln,3.64
2021-12-17,50,Neukölln,3.55
2021-12-18,50,Neukölln,3.4
2021-12-19,50,Neukölln,3.41
2021-12-20,51,Neukölln,3.45
2021-12-21,51,Neukölln,3.37
2021-12-22,51,Neukölln,3.28
2021-12-23,51,Neukölln,3.19
2021-12-24,51,Neukölln,3.08
2021-12-25,51,Neukölln,2.92
2021-12-26,51,Neukölln,2.91
2021-12-27,52,Neukölln,2.93
2021-12-28,52,Neukölln,2.84
2021-12-29,52,Neukölln,2.74
2021-12-30,52,Neukölln,2.65
2021-12-31,52,Neukölln,2.54
2022-01-01,52,Neukölln,2.38
2022-01-02,52,Neukölln,2.38
2022-01-03,1,Neukölln,2.42
2022-01-04,1,Neukölln,2.34
2022-01-05,1,Neukölln,2.27
2022-01-06,1,Neukölln,2.21
2022-01-07,1,Neukölln,2.13
2022-01-08,1,Neukölln,2.02
2022-01-09,1,Neukölln,2.06
2022-01-10,2,Neukölln,2.14
2022-01-11,2,Neukölln,2.12
2022-01-12,2,Neukölln,2.1
2022-01-13,2,Neukölln,2.1
2022-01-14,2,Neukölln,2.07
2022-01-15,2,Neukölln,2.01
2022-01-16,2,Neukölln,2.11
2022-01-17,3,Neukölln,2.24
2022-01-18,3,Neukölln,2.26
2022-01-19,3,Neukölln,2.29
2022-01-20,3,Neukölln,2.32
2022-01-21,3,Neukölln,2.33
2022-01-22,3,Neukölln,2.3
2022-01-23,3,Neukölln,2.42
2022-01-24,4,Neukölln,2.57
2022-01-25,4,Neukölln,2.61
2022-01-26,4,Neukölln,2.64
2022-01-27,4,Neukölln,2.67
2022-01-28,4,Neukölln,2.68
2022-01-29,4,Neukölln,2.64
2022-01-30,4,Neukölln,2.75
2022-01-31,5,Neukölln,2.88
2020-03-01,9,Pankow,3.96
2020-03-02,10,Pankow,4.18
2020-03-03,10,Pankow,4.32
2020-03-04,10,Pankow,4.44
2020-03-05,10,Pankow,4.58
2020-03-06,10,Pankow,4.7
2020-03-07,10,Pankow,4.78
2020-03-08,10,Pankow,5.01
2020-03-09,11,Pankow,5.25
2020-03-10,11,Pankow,5.4
2020-03-11,11,Pankow,5.53
2020-03-12,11,Pankow,5.66
2020-03-13,11,Pankow,5.78
2020-03-14,11,Pankow,5.85
2020-03-15,11,Pankow,6.07
2020-03-16,12,Pankow,6.3
2020-03-17,12,Pankow,6.43
2020-03-18,12,Pankow,6.55
2020-03-19,12,Pankow,6.67
2020-03-20,12,Pankow,6.77
2020-03-21,12,Pankow,6.83
2020-03-22,12,Pankow,7.04
2020-03-23,13,Pankow,7.26
2020-03-24,13,Pankow,7.38
2020-03-25,13,Pankow,7.49
2020-03-26,13,Pankow,7.61
2020-03-27,13,Pankow,7.71
2020-03-28,13,Pankow,7.77
2020-03-29,13,Pankow,7.98
2020-03-30,14,Pankow,8.21
2020-03-31,14,Pankow,8.34
2020-04-01,14,Pankow,8.46
2020-04-02,14,Pankow,8.59
2020-04-03,14,Pankow,8.71
2020-04-04,14,Pankow,8.79
2020-04-05,14,Pankow,9.03
2020-04-06,15,Pankow,9.28
2020-04-07,15,Pankow,9.43
2020-04-08,15,Pankow,9.58
2020-04-09,15,Pankow,9.74
2020-04-10,15,Pankow,9.88
2020-04-11,15,Pankow,9.98
2020-04-12,15,Pankow,10.24
2020-04-13,16,Pankow,10.51
2020-04-14,16,Pankow,10.68
2020-04-15,16,Pankow,10.85
2020-04-16,16,Pankow,11.02
2020-04-17,16,Pankow,11.17
2020-04-18,16,Pankow,11.29
2020-04-19,16,Pankow,11.56
2020-04-20,17,Pankow,11.83
2020-04-21,17,Pankow,12.01
2020-04-22,17,Pankow,12.18
2020-04-23,17,Pankow,12.35
2020-04-24,17,Pankow,12.5
2020-04-25,17,Pankow,12.62
2020-04-26,17,Pankow,12.88
2020-04-27,18,Pankow,13.14
2020-04-28,18,Pankow,13.31
2020-04-29,18,Pankow,13.47
